Task,Description,Success Rate (%),Future lpips,Future num_future_frames,Future psnr,Future ssim,Future wavelet_hh_mse,Future wavelet_high_mse,Future wavelet_hl_mse,Future wavelet_lh_mse,Future wavelet_ll_mse,Future wavelet_temporal_high_mse,Future wavelet_temporal_low_mse,Future gfvd
libero_object_6,pick up the butter and place it in the basket,100.0,0.11279430977317877,1.9795238095238097,25.586466013171297,0.8538999474725444,0.00018055039609999023,0.0008268630590231694,0.001018578380107711,0.0012814604008618074,0.010515448867109683,0.0027333727444269636,0.003593933610241321,77.0001218533991
libero_object_7,pick up the milk and place it in the basket,100.0,0.10773638815707749,1.9854166666666668,25.580738451745773,0.8568360892434915,0.00017800181899257865,0.0008866776864672989,0.001038615873276574,0.0014434153671327439,0.010257788319029801,0.002697764236017528,0.0037280929174912892,73.07899316910249
libero_object_8,pick up the chocolate pudding and place it in the basket,100.0,0.11148450090771629,1.9866666666666668,25.565231085277738,0.8564406252475012,0.0001850137984660077,0.0008267467092544336,0.0010508064774469293,0.0012444198518503633,0.010240688398813029,0.0027151830081406625,0.003494116103199,57.5446451698855
libero_object_9,pick up the orange juice and place it in the basket,100.0,0.10704114206196058,1.9673076923076924,25.52410954611007,0.8599794455001126,0.00018382621662671426,0.0008885554295455322,0.0012239736087195844,0.0012578664632902983,0.010187449738391977,0.002726069767377339,0.0035922323230294178,75.67087807370255
libero_spatial_0,pick up the black bowl between the plate and the ramekin and place it on the plate,100.0,0.11060034092515707,1.9,24.4273131779262,0.8676670763109412,0.0003775353378971756,0.0012903385330944382,0.0017056140735803639,0.0017878661878057756,0.01301983652353686,0.003799969433540744,0.004614735600937689,96.57981705691573
libero_spatial_1,pick up the black bowl next to the ramekin and place it on the plate,100.0,0.09046650799160655,1.9363636363636363,26.860552841533313,0.9043271521004762,0.0002906249604976355,0.0008178332402365579,0.001105405789725906,0.0010574689704861322,0.006954266833226112,0.0018360827888616107,0.002705891940488734,57.8683770923102
libero_spatial_2,pick up the black bowl from table center and place it on the plate,100.0,0.09440691489312383,1.9599999999999997,25.943153160942927,0.8895255213313632,0.00033500374354641986,0.0010397586311457281,0.0014783881114433623,0.0013058840384474022,0.008902135455153056,0.0025990031278019564,0.0035000845272507935,72.59448076570864
libero_spatial_3,pick up the black bowl on the cookie box and place it on the plate,100.0,0.10200073542073369,1.988888888888889,26.028670175870257,0.8905138640767998,0.00033424037266943033,0.0009954743245611168,0.0013014019198534597,0.0013507806811604596,0.009772120591110756,0.002459967556933407,0.0039017240385874176,77.82271368762619
libero_spatial_4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,100.0,0.11144322301923255,1.983974358974359,25.041271460806573,0.8663075154061083,0.00037849343601864706,0.0010495975817247372,0.0014729097638863176,0.0012973895452692476,0.01264498803786562,0.003548807993045892,0.004359096423576267,67.70925868854107
libero_spatial_5,pick up the black bowl on the ramekin and place it on the plate,100.0,0.0991423393537601,1.9377777777777776,26.11673656675551,0.8886818210946188,0.0003865146443907482,0.0009953667370805137,0.001302822530334298,0.001296763036516495,0.00783564825568141,0.002230489369119621,0.0029774638835483027,83.31819080101096
libero_spatial_6,pick up the black bowl next to the cookie box and place it on the plate,100.0,0.10461741037666798,1.9427272727272729,25.896827340559526,0.8882054474137047,0.00032388728032608263,0.00098790095974409,0.0013522005975987257,0.0012876150013074617,0.009820960392244161,0.00231818626132662,0.004046028596066841,72.35406218304425
libero_spatial_7,pick up the black bowl on the stove and place it on the plate,100.0,0.10257062753857848,1.9665501165501165,25.58748335593786,0.8692184100756835,0.00032362098281016604,0.0010420978023409505,0.0014841043790630043,0.001318568045149681,0.009614526852883946,0.0024783661521911257,0.0039036098485071722,62.87655430482327
libero_spatial_8,pick up the black bowl next to the plate and place it on the plate,100.0,0.10873624772247341,1.9649999999999999,24.805684973398844,0.8694335833854145,0.00038152856546124294,0.001182014492808742,0.0016349802179158562,0.0015295346950491271,0.013148592136050057,0.0035540170644883786,0.0048295059094235464,76.5318114087662
libero_spatial_9,pick up the black bowl on the wooden cabinet and place it on the plate,100.0,0.10228400773961437,1.9583333333333335,26.031479360118055,0.888917513327165,0.0002871292361691524,0.0008793484296333962,0.0012276321102752152,0.001123283942455821,0.00958970968565678,0.002620090236737407,0.0035100767828143116,56.221064726675635
