Task,Description,Success Rate (%),Future lpips,Future num_future_frames,Future psnr,Future ssim,Future wavelet_hh_mse,Future wavelet_high_mse,Future wavelet_hl_mse,Future wavelet_lh_mse,Future wavelet_ll_mse,Future wavelet_temporal_high_mse,Future wavelet_temporal_low_mse,Future gfvd
libero_goal_0,open the middle drawer of the cabinet,100.0,0.10714795416251414,1.934615384615385,24.636648091402922,0.8761984771399787,0.00024075517430859126,0.0009096501719803697,0.0012236915171896171,0.0012645038244429008,0.012630234464516185,0.0034155178214257827,0.004263790396194404,49.153723342490075
libero_goal_1,put the bowl on the stove,100.0,0.10717059412143297,1.9666666666666668,24.922673259841073,0.8644640055795512,0.0003033766684691525,0.0011296092218361553,0.0015923471334746055,0.0014931038635647078,0.011936119507299735,0.003178155791182588,0.0045605694291427626,54.57817114968323
libero_goal_2,put the wine bottle on top of the cabinet,100.0,0.10115401288701428,1.9108333333333332,24.681353849834867,0.8764263043966558,0.00021381289192100262,0.0009026467350809576,0.0010708818738284105,0.0014232454394934595,0.013019509623991324,0.0033402122737329807,0.004512892058927617,65.59960628692451
libero_goal_3,open the top drawer and put the bowl inside,100.0,0.10242050454611266,1.9730065359477122,24.500100803476943,0.8794896988247242,0.00024417258898218824,0.0009712018665138815,0.0012900266155976103,0.0013794063949618455,0.013355388635198662,0.0035367235693936063,0.004570703068464787,37.96178225613873
libero_goal_4,put the bowl on top of the cabinet,90.0,0.11695981131038732,1.9430555555555558,23.637858652538725,0.8451791629360782,0.00033803103443763875,0.0012861986201453503,0.0017201873994781634,0.0018003774265202485,0.016356073358458366,0.003810488495048106,0.006464137702682314,100.68959601082501
libero_goal_5,push the plate to the front of the stove,100.0,0.09175841731984755,1.9774725274725278,26.3289933405167,0.9137974617922261,0.0001437567063784137,0.0006589974676327908,0.000844892816496126,0.0009883428800238328,0.010087200879834033,0.002516339414174355,0.0036222857112877733,33.33232571485685
libero_goal_6,put the cream cheese in the bowl,90.0,0.09670287698921232,1.9777777777777779,26.15984455850389,0.9033590701056852,0.00017772522733139343,0.0007688772018095565,0.0010273786578666962,0.0011015277202305798,0.00876572609549233,0.002247811565470733,0.0031984641217988816,62.898726850395335
libero_goal_7,turn on the stove,100.0,0.10923400010381426,1.95,26.039943081992014,0.8916624258671488,0.000136691436455294,0.0006027724984440803,0.0009412893736485525,0.0007303366852283945,0.010014956042037478,0.0022595376643169277,0.0036310355831769164,58.77300065735053
libero_goal_8,put the bowl on the plate,100.0,0.10381984551038062,1.95,24.701508239337375,0.8723060957023077,0.00031240464533246787,0.001128686763834031,0.0014711377146470893,0.0016025179315225352,0.012621015982170188,0.00351402505288466,0.004665107858142749,76.67591378680036
libero_goal_9,put the wine bottle on the rack,100.0,0.12015605057743226,1.977948717948718,23.74097369157351,0.864271623319895,0.00017640302783735894,0.0007788984156424882,0.0009853993253167133,0.0011748928937733928,0.01828085425443949,0.0037862194952442097,0.006498750987670157,46.02677003135
libero_object_0,pick up the alphabet soup and place it in the basket,100.0,0.10959743073639963,1.9778571428571428,25.065821228132144,0.849538355285213,0.0001941857517650223,0.0008954182024431453,0.0010578584518582531,0.00143421040370616,0.011877927886187389,0.0029567622233789967,0.0040243531844718705,64.80634564842981
libero_object_1,pick up the cream cheese and place it in the basket,100.0,0.12168004112736834,1.9916666666666667,24.72055930452032,0.8449145113825403,0.0001777459870108436,0.0009008755508486223,0.0010916500097988724,0.0014332306557361513,0.013320624263850302,0.003259489355832154,0.004766305340640061,66.23380025775782
libero_object_2,pick up the salad dressing and place it in the basket,100.0,0.10498909373400789,1.975,26.053129418690993,0.8612672343398586,0.00017729346234387556,0.0008495700773901354,0.0010782518235359791,0.0012931649462905516,0.008232842679276611,0.0023409162045220115,0.0029802195655506554,87.6234379093722
libero_object_3,pick up the bbq sauce and place it in the basket,100.0,0.10302670512351826,1.9773809523809522,25.46790885196064,0.8596854488969177,0.0001823141917080421,0.0008391103085987984,0.0010976602669600921,0.0012373564671282616,0.010867168941286021,0.002618606309268573,0.004069098199631611,72.920331426975
libero_object_4,pick up the ketchup and place it in the basket,100.0,0.10117926194158558,1.9785714285714284,25.856555186261186,0.8593410497510826,0.00018484763090932422,0.0008288757024594495,0.0009692925817824409,0.0013324868946865836,0.008977268334058534,0.0025301671735328303,0.0032149938943253444,71.94481170004501
libero_object_5,pick up the tomato sauce and place it in the basket,100.0,0.13643861138402963,1.9732843137254903,23.54953642628835,0.8242044093077355,0.00028442254178864227,0.0009708657713780388,0.0013383153796544297,0.0012898593926910441,0.019256194936363283,0.004427690609908578,0.006424097355510722,108.71304292634846
libero_object_6,pick up the butter and place it in the basket,100.0,0.11894582230775128,2.0,24.86522982167674,0.843592183288637,0.00018972980578224458,0.0008943246782160197,0.0010884795101140303,0.0014047647187517846,0.012155625050249528,0.003203958164318038,0.004215341119702067,68.45687628557218
libero_object_7,pick up the milk and place it in the basket,100.0,0.11377693035793157,1.9745445344129553,24.729465623423152,0.845010533510593,0.00018637986722248292,0.0009732603145579985,0.0011790808080286114,0.0015543202684229012,0.012604577237706851,0.003185320345761501,0.004427832627209286,70.56416353379885
libero_object_8,pick up the chocolate pudding and place it in the basket,80.0,0.11690587560779282,1.9866666666666668,24.642740706035067,0.8434477574626603,0.0001943412725146724,0.000903342704969541,0.0012069734286688756,0.001308713413725075,0.0131422934830854,0.002692143885575379,0.005031175309157421,64.48046447383193
libero_object_9,pick up the orange juice and place it in the basket,100.0,0.11195002465875763,1.9595238095238094,25.087941720764356,0.8533690885186711,0.0001856935629299872,0.000910798290943153,0.0012456364321531987,0.001301064877746273,0.011779397127422144,0.0029957760842668985,0.004093206798758723,70.98717406744005
